Car Model,Color,Transmission,Mileage,Model Year,Registration City,Price,URL
Toyota Passo 2018 for sale in Islamabad,NA,Automatic,"95,000",2018,Islamabad,"PKR 4,250,000",httpswww.pakwheels.comused-carstoyota-passo-2018-for-sale-in-islamabad-10119805
Toyota Corolla Fielder 2015 for sale in Islamabad,NA,Automatic,"87,300",2015,Islamabad,"PKR 4,785,000",httpswww.pakwheels.comused-carstoyota-corolla-fielder-2015-for-sale-in-islamabad-10117393
Toyota Corolla 2012 for sale in Islamabad,NA,Automatic,"250,000",2012,Islamabad,"PKR 3,200,000",httpswww.pakwheels.comused-carstoyota-corolla-2012-for-sale-in-islamabad-10119717
Toyota Corolla 2019 for sale in Islamabad,NA,Automatic,"109,000",2019,Islamabad,"PKR 5,080,000",httpswww.pakwheels.comused-carstoyota-corolla-2019-for-sale-in-islamabad-10119584
Toyota Prado 2018 for sale in Islamabad,NA,Automatic,"40,000",2018,Islamabad,"PKR 24,500,000",httpswww.pakwheels.comused-carstoyota-prado-2018-for-sale-in-islamabad-10119526
Toyota Corolla 2010 for sale in Islamabad,NA,Manual,"400,000",2010,Islamabad,"PKR 2,500,000",httpswww.pakwheels.comused-carstoyota-corolla-2010-for-sale-in-islamabad-10119479
Toyota Corolla 2014 for sale in Islamabad,NA,Automatic,"165,000",2014,Islamabad,"PKR 4,000,000",httpswww.pakwheels.comused-carstoyota-corolla-2014-for-sale-in-islamabad-10119475
Toyota Mark X 2006 for sale in Islamabad,NA,Automatic,"60,000",2006,Islamabad,"PKR 7,200,000",httpswww.pakwheels.comused-carstoyota-mark-x-2006-for-sale-in-islamabad-10119460
Toyota Prius 2011 for sale in Islamabad,NA,Automatic,"139,000",2011,Islamabad,"PKR 4,050,000",httpswww.pakwheels.comused-carstoyota-prius-2011-for-sale-in-islamabad-10119385
Toyota Prado 1997 for sale in Islamabad,NA,Automatic,"193,000",1997,Islamabad,"PKR 5,900,000",httpswww.pakwheels.comused-carstoyota-prado-1997-for-sale-in-islamabad-10119416
Toyota Prius 2013 for sale in Islamabad,NA,Automatic,"230,000",2013,Islamabad,"PKR 4,900,000",httpswww.pakwheels.comused-carstoyota-prius-2013-for-sale-in-islamabad-10119359
Toyota Corolla 2004 for sale in Islamabad,NA,Manual,"100,000",2004,Islamabad,"PKR 1,730,000",httpswww.pakwheels.comused-carstoyota-corolla-2004-for-sale-in-islamabad-10119271
Toyota Yaris Sedan 2021 for sale in Islamabad,NA,Automatic,"64,000",2021,Islamabad,"PKR 5,075,000",httpswww.pakwheels.comused-carstoyota-yaris-sedan-2021-for-sale-in-islamabad-10119248
Toyota Camry 2007 for sale in Islamabad,NA,Automatic,"120,000",2007,Islamabad,"PKR 2,999,999",httpswww.pakwheels.comused-carstoyota-camry-2007-for-sale-in-islamabad-10119214
Toyota Prius 2017 for sale in Islamabad,NA,Automatic,"114,000",2017,Islamabad,"PKR 9,500,000",httpswww.pakwheels.comused-carstoyota-prius-2017-for-sale-in-islamabad-5464917
Toyota Fortuner 2018 for sale in Islamabad,NA,Automatic,"145,000",2018,Islamabad,"PKR 12,500,000",httpswww.pakwheels.comused-carstoyota-fortuner-2018-for-sale-in-islamabad-10117057
Toyota Yaris Hatchback 2022 for sale in Islamabad,NA,Automatic,"13,144",2022,Islamabad,"PKR 3,900,000",httpswww.pakwheels.comused-carstoyota-yaris-hatchback-2022-for-sale-in-islamabad-10118954
Toyota Prius 2015 for sale in Islamabad,NA,Automatic,"192,616",2015,Islamabad,"PKR 6,649,000",httpswww.pakwheels.comused-carstoyota-prius-2015-for-sale-in-islamabad-10118810
Toyota Prado 1991 for sale in Islamabad,NA,Automatic,"250,000",1991,Islamabad,"PKR 3,500,000",httpswww.pakwheels.comused-carstoyota-prado-1991-for-sale-in-islamabad-10118741
Toyota Passo 2020 for sale in Islamabad,NA,Automatic,"72,000",2020,Islamabad,"PKR 4,150,000",httpswww.pakwheels.comused-carstoyota-passo-2020-for-sale-in-islamabad-10115429
Toyota Corolla 1998 for sale in Islamabad,NA,Automatic,"142,800",1998,Islamabad,"PKR 2,250,000",httpswww.pakwheels.comused-carstoyota-corolla-1998-for-sale-in-islamabad-10118010
Toyota Vitz 2004 for sale in Islamabad,NA,Automatic,"152,000",2004,Islamabad,"PKR 2,290,000",httpswww.pakwheels.comused-carstoyota-vitz-2004-for-sale-in-islamabad-9993787
Toyota Corolla 2010 for sale in Islamabad,NA,Manual,"163,000",2010,Islamabad,"PKR 2,980,000",httpswww.pakwheels.comused-carstoyota-corolla-2010-for-sale-in-islamabad-10118385
Toyota Fortuner 2021 for sale in Islamabad,NA,Automatic,"7,500",2021,Islamabad,"PKR 15,500,000",httpswww.pakwheels.comused-carstoyota-fortuner-2021-for-sale-in-islamabad-10114182
Toyota Crown 1974 for sale in Islamabad,NA,Automatic,"150,000",1974,Islamabad,"PKR 1,250,000",httpswww.pakwheels.comused-carstoyota-crown-1974-for-sale-in-islamabad-10118288
Toyota Corolla 1982 for sale in Islamabad,NA,Manual,"150,000",1982,Islamabad,"PKR 580,000",httpswww.pakwheels.comused-carstoyota-corolla-1982-for-sale-in-islamabad-10118188
Toyota Hilux 2013 for sale in Islamabad,NA,Automatic,"90,000",2013,Islamabad,"PKR 7,900,000",httpswww.pakwheels.comused-carstoyota-hilux-2013-for-sale-in-islamabad-9877973
Toyota Prado 2004 for sale in Islamabad,NA,Automatic,"149,000",2004,Islamabad,"PKR 7,150,000",httpswww.pakwheels.comused-carstoyota-prado-2004-for-sale-in-islamabad-10118112
Toyota Corolla 2011 for sale in Islamabad,NA,Manual,"151,000",2011,Islamabad,"PKR 2,900,000",httpswww.pakwheels.comused-carstoyota-corolla-2011-for-sale-in-islamabad-10118019
Toyota Raize 2024 for sale in Islamabad,NA,Automatic,9,2024,Islamabad,"PKR 9,500,000",httpswww.pakwheels.comused-carstoyota-raize-2024-for-sale-in-islamabad-10117839
Toyota Passo 2005 for sale in Islamabad,NA,Automatic,"189,500",2005,Islamabad,"PKR 1,940,000",httpswww.pakwheels.comused-carstoyota-passo-2005-for-sale-in-islamabad-10117959
Toyota Premio 2010 for sale in Islamabad,NA,Automatic,"180,000",2010,Islamabad,"PKR 4,200,000",httpswww.pakwheels.comused-carstoyota-premio-2010-for-sale-in-islamabad-9991919
Toyota Prius 2010 for sale in Islamabad,NA,Automatic,"260,000",2010,Islamabad,"PKR 3,400,000",httpswww.pakwheels.comused-carstoyota-prius-2010-for-sale-in-islamabad-10117882
Toyota Corolla 2003 for sale in Islamabad,NA,Manual,"500,000",2003,Islamabad,"PKR 1,650,000",httpswww.pakwheels.comused-carstoyota-corolla-2003-for-sale-in-islamabad-10117829
Toyota Land Cruiser 2011 for sale in Islamabad,NA,Automatic,"126,883",2011,Islamabad,"PKR 24,900,000",httpswww.pakwheels.comused-carstoyota-land-cruiser-2011-for-sale-in-islamabad-9803578
Toyota Land Cruiser 1997 for sale in Islamabad,NA,Automatic,128,1997,Islamabad,"PKR 6,350,000",httpswww.pakwheels.comused-carstoyota-land-cruiser-1997-for-sale-in-islamabad-10117045
Toyota Corolla 2012 for sale in Islamabad,NA,Manual,"204,932",2012,Islamabad,"PKR 2,780,000",httpswww.pakwheels.comused-carstoyota-corolla-2012-for-sale-in-islamabad-10117541
Toyota Corolla 2022 for sale in Islamabad,NA,Automatic,"60,000",2022,Islamabad,"PKR 6,750,000",httpswww.pakwheels.comused-carstoyota-corolla-2022-for-sale-in-islamabad-10117537
Toyota Prado 2008 for sale in Islamabad,NA,Automatic,"81,000",2008,Islamabad,"PKR 8,250,000",httpswww.pakwheels.comused-carstoyota-prado-2008-for-sale-in-islamabad-10117491
Toyota Vitz 2007 for sale in Islamabad,NA,Automatic,"15,000",2007,Islamabad,"PKR 2,185,000",httpswww.pakwheels.comused-carstoyota-vitz-2007-for-sale-in-islamabad-10117457
Toyota Corolla 2012 for sale in Islamabad,NA,Manual,"110,000",2012,Islamabad,"PKR 3,050,000",httpswww.pakwheels.comused-carstoyota-corolla-2012-for-sale-in-islamabad-10117332
Toyota Corolla 2025 for sale in Islamabad,NA,Automatic,2,2025,Islamabad,"PKR 8,150,000",httpswww.pakwheels.comused-carstoyota-corolla-2025-for-sale-in-islamabad-10078573
Toyota Prius 2012 for sale in Islamabad,NA,Automatic,"107,000",2012,Islamabad,"PKR 4,400,000",httpswww.pakwheels.comused-carstoyota-prius-2012-for-sale-in-islamabad-10117262
Toyota Corolla 2007 for sale in Islamabad,NA,Automatic,"170,000",2007,Islamabad,"PKR 2,390,000",httpswww.pakwheels.comused-carstoyota-corolla-2007-for-sale-in-islamabad-10117218
Toyota Corolla Fielder 2013 for sale in Islamabad,NA,Automatic,"224,000",2013,Islamabad,"PKR 4,500,000",httpswww.pakwheels.comused-carstoyota-corolla-fielder-2013-for-sale-in-islamabad-10117148
Toyota Corolla 2022 for sale in Islamabad,NA,Automatic,"590,000",2022,Islamabad,"PKR 6,900,000",httpswww.pakwheels.comused-carstoyota-corolla-2022-for-sale-in-islamabad-10117117
Toyota Prado 2019 for sale in Islamabad,Red,Automatic,"29,361",2019,Islamabad,"PKR 28,900,000",httpswww.pakwheels.comused-carstoyota-prado-2019-for-sale-in-islamabad-10105917
Toyota Land Cruiser 2012 for sale in Islamabad,NA,Automatic,"75,000",2012,Islamabad,"PKR 25,000,000",httpswww.pakwheels.comused-carstoyota-land-cruiser-2012-for-sale-in-islamabad-10117028
Toyota Land Cruiser 1986 for sale in Islamabad,NA,Automatic,"5,100",1986,Islamabad,"PKR 3,475,000",httpswww.pakwheels.comused-carstoyota-land-cruiser-1986-for-sale-in-islamabad-10116819
Toyota Corolla 1988 for sale in Islamabad,NA,Manual,"123,000",1988,Islamabad,"PKR 700,000",httpswww.pakwheels.comused-carstoyota-corolla-1988-for-sale-in-islamabad-10116718
Toyota Raize 2020 for sale in Islamabad,NA,Automatic,"52,325",2020,Islamabad,"PKR 6,050,000",httpswww.pakwheels.comused-carstoyota-raize-2020-for-sale-in-islamabad-10116695
Toyota Corolla 2011 for sale in Islamabad,NA,Manual,"10,000",2011,Islamabad,"PKR 4,100,000",httpswww.pakwheels.comused-carstoyota-corolla-2011-for-sale-in-islamabad-10116636
Toyota Fortuner 2022 for sale in Islamabad,NA,Automatic,"52,000",2022,Islamabad,"PKR 17,700,000",httpswww.pakwheels.comused-carstoyota-fortuner-2022-for-sale-in-islamabad-10116395
Toyota Prius 2011 for sale in Islamabad,NA,Automatic,"115,500",2011,Islamabad,"PKR 3,750,000",httpswww.pakwheels.comused-carstoyota-prius-2011-for-sale-in-islamabad-10116364
Toyota Prius 2011 for sale in Islamabad,NA,Automatic,"168,000",2011,Islamabad,"PKR 3,250,000",httpswww.pakwheels.comused-carstoyota-prius-2011-for-sale-in-islamabad-10116311
Toyota Corolla 2016 for sale in Islamabad,NA,Manual,"80,000",2016,Islamabad,"PKR 3,230,000",httpswww.pakwheels.comused-carstoyota-corolla-2016-for-sale-in-islamabad-9994335
Toyota Hilux 2019 for sale in Islamabad,NA,Automatic,"84,000",2019,Islamabad,"PKR 11,000,000",httpswww.pakwheels.comused-carstoyota-hilux-2019-for-sale-in-islamabad-10116151
Toyota Prado 1995 for sale in Islamabad,NA,Automatic,"85,000",1995,Islamabad,"PKR 6,500,000",httpswww.pakwheels.comused-carstoyota-prado-1995-for-sale-in-islamabad-9638352
Toyota Prado 1995 for sale in Islamabad,NA,Automatic,"125,000",1995,Islamabad,"PKR 4,500,000",httpswww.pakwheels.comused-carstoyota-prado-1995-for-sale-in-islamabad-9419760
Toyota Land Cruiser 1997 for sale in Islamabad,NA,Automatic,"185,000",1997,Islamabad,"PKR 5,500,000",httpswww.pakwheels.comused-carstoyota-land-cruiser-1997-for-sale-in-islamabad-9992820
Toyota Prado 1996 for sale in Islamabad,NA,Automatic,"185,000",1996,Islamabad,"PKR 3,600,000",httpswww.pakwheels.comused-carstoyota-prado-1996-for-sale-in-islamabad-9992831
Toyota Corolla 2013 for sale in Islamabad,NA,Automatic,"152,000",2013,Islamabad,"PKR 3,500,000",httpswww.pakwheels.comused-carstoyota-corolla-2013-for-sale-in-islamabad-10115784
Toyota Prado 2021 for sale in Islamabad,NA,Automatic,"5,500",2021,Islamabad,"PKR 36,500,000",httpswww.pakwheels.comused-carstoyota-prado-2021-for-sale-in-islamabad-10116119
Toyota Yaris Hatchback 2022 for sale in Islamabad,NA,Automatic,"78,735",2022,Islamabad,"PKR 4,850,000",httpswww.pakwheels.comused-carstoyota-yaris-hatchback-2022-for-sale-in-islamabad-10116057
Toyota Corolla 2012 for sale in Islamabad,NA,Manual,"76,281",2012,Islamabad,"PKR 3,020,000",httpswww.pakwheels.comused-carstoyota-corolla-2012-for-sale-in-islamabad-9926573
Toyota Raize 2021 for sale in Islamabad,NA,Automatic,"33,000",2021,Islamabad,"PKR 5,500,000",httpswww.pakwheels.comused-carstoyota-raize-2021-for-sale-in-islamabad-10115944
Toyota Rush 2007 for sale in Islamabad,NA,Automatic,"270,000",2007,Islamabad,"PKR 3,300,000",httpswww.pakwheels.comused-carstoyota-rush-2007-for-sale-in-islamabad-10115934
Toyota Passo 2013 for sale in Islamabad,NA,Automatic,"115,000",2013,Islamabad,"PKR 2,600,000",httpswww.pakwheels.comused-carstoyota-passo-2013-for-sale-in-islamabad-10115844
Toyota Corolla 2017 for sale in Islamabad,NA,Automatic,"170,000",2017,Islamabad,"PKR 4,400,000",httpswww.pakwheels.comused-carstoyota-corolla-2017-for-sale-in-islamabad-9830316
Toyota Prius 2006 for sale in Islamabad,NA,Automatic,"190,000",2006,Islamabad,"PKR 3,000,000",httpswww.pakwheels.comused-carstoyota-prius-2006-for-sale-in-islamabad-10115777
Toyota Corolla 2017 for sale in Islamabad,NA,Automatic,"175,000",2017,Islamabad,"PKR 4,050,000",httpswww.pakwheels.comused-carstoyota-corolla-2017-for-sale-in-islamabad-10115569
Toyota Corolla 2015 for sale in Islamabad,NA,Manual,"63,000",2015,Islamabad,"PKR 3,950,000",httpswww.pakwheels.comused-carstoyota-corolla-2015-for-sale-in-islamabad-10115601
Toyota Mark X 2005 for sale in Islamabad,NA,Automatic,"198,500",2005,Islamabad,"PKR 4,650,000",httpswww.pakwheels.comused-carstoyota-mark-x-2005-for-sale-in-islamabad-10115349
Toyota Prius 2011 for sale in Islamabad,NA,Automatic,"161,000",2011,Islamabad,"PKR 3,590,000",httpswww.pakwheels.comused-carstoyota-prius-2011-for-sale-in-islamabad-9591313
Toyota Raize 2020 for sale in Islamabad,NA,Automatic,"15,000",2020,Islamabad,"PKR 6,500,000",httpswww.pakwheels.comused-carstoyota-raize-2020-for-sale-in-islamabad-10115227
Toyota Aqua 2015 for sale in Islamabad,NA,Automatic,"140,000",2015,Islamabad,"PKR 4,825,000",httpswww.pakwheels.comused-carstoyota-aqua-2015-for-sale-in-islamabad-10105227
Toyota Aqua 2013 for sale in Islamabad,NA,Automatic,"125,000",2013,Islamabad,"PKR 3,260,000",httpswww.pakwheels.comused-carstoyota-aqua-2013-for-sale-in-islamabad-10115081
Toyota Corolla 2020 for sale in Islamabad,NA,Automatic,"45,000",2020,Islamabad,"PKR 5,500,000",httpswww.pakwheels.comused-carstoyota-corolla-2020-for-sale-in-islamabad-10115027
Toyota Aqua 2014 for sale in Islamabad,NA,Automatic,"150,000",2014,Islamabad,"PKR 3,790,000",httpswww.pakwheels.comused-carstoyota-aqua-2014-for-sale-in-islamabad-9731683
Toyota Corolla 2010 for sale in Islamabad,NA,Manual,173,2010,Islamabad,"PKR 2,650,000",httpswww.pakwheels.comused-carstoyota-corolla-2010-for-sale-in-islamabad-10114901
Toyota Prius Alpha 2012 for sale in Islamabad,NA,Automatic,"200,285",2012,Islamabad,"PKR 4,500,000",httpswww.pakwheels.comused-carstoyota-prius-alpha-2012-for-sale-in-islamabad-10114749
Toyota Hilux 2014 for sale in Islamabad,NA,Automatic,"103,000",2014,Islamabad,"PKR 7,900,000",httpswww.pakwheels.comused-carstoyota-hilux-2014-for-sale-in-islamabad-10114754
Toyota Corolla 2013 for sale in Islamabad,NA,Manual,"190,000",2013,Islamabad,"PKR 2,850,000",httpswww.pakwheels.comused-carstoyota-corolla-2013-for-sale-in-islamabad-10114714
Toyota Corolla 2006 for sale in Islamabad,NA,Manual,155,2006,Islamabad,"PKR 2,050,000",httpswww.pakwheels.comused-carstoyota-corolla-2006-for-sale-in-islamabad-10113335
Toyota Corolla 2012 for sale in Islamabad,NA,Manual,"90,000",2012,Islamabad,"PKR 3,450,000",httpswww.pakwheels.comused-carstoyota-corolla-2012-for-sale-in-islamabad-10114635
Toyota Corolla 2020 for sale in Islamabad,NA,Manual,"70,000",2020,Islamabad,"PKR 4,450,000",httpswww.pakwheels.comused-carstoyota-corolla-2020-for-sale-in-islamabad-9814205
Toyota Corolla 2007 for sale in Islamabad,NA,Automatic,"250,000",2007,Islamabad,"PKR 2,650,000",httpswww.pakwheels.comused-carstoyota-corolla-2007-for-sale-in-islamabad-9161926
Toyota Corolla 2007 for sale in Islamabad,NA,Manual,"488,253",2007,Islamabad,"PKR 1,700,000",httpswww.pakwheels.comused-carstoyota-corolla-2007-for-sale-in-islamabad-10114251
Toyota Prius 2011 for sale in Islamabad,NA,Automatic,"250,000",2011,Islamabad,"PKR 3,890,000",httpswww.pakwheels.comused-carstoyota-prius-2011-for-sale-in-islamabad-10114245
Toyota Passo 2007 for sale in Islamabad,NA,Automatic,"150,000",2007,Islamabad,"PKR 2,095,000",httpswww.pakwheels.comused-carstoyota-passo-2007-for-sale-in-islamabad-10114097
Toyota Hilux 2018 for sale in Islamabad,NA,Automatic,"52,000",2018,Islamabad,"PKR 9,700,000",httpswww.pakwheels.comused-carstoyota-hilux-2018-for-sale-in-islamabad-10113978
Toyota Corolla 2016 for sale in Islamabad,NA,Automatic,"98,000",2016,Islamabad,"PKR 3,950,000",httpswww.pakwheels.comused-carstoyota-corolla-2016-for-sale-in-islamabad-10113759
Toyota Prado 2012 for sale in Islamabad,NA,Automatic,"99,158",2012,Islamabad,"PKR 20,500,000",httpswww.pakwheels.comused-carstoyota-prado-2012-for-sale-in-islamabad-10113765
Toyota Corolla 1996 for sale in Islamabad,NA,Manual,"168,000",1996,Islamabad,"PKR 1,150,000",httpswww.pakwheels.comused-carstoyota-corolla-1996-for-sale-in-islamabad-10113657
Toyota Corolla 2018 for sale in Islamabad,NA,Manual,"175,000",2018,Islamabad,"PKR 4,500,000",httpswww.pakwheels.comused-carstoyota-corolla-2018-for-sale-in-islamabad-10113560
Toyota Prado 2018 for sale in Islamabad,NA,Automatic,"44,000",2018,Islamabad,"PKR 26,500,000",httpswww.pakwheels.comused-carstoyota-prado-2018-for-sale-in-islamabad-9950986
Toyota Passo 2006 for sale in Islamabad,NA,Automatic,"327,078",2006,Islamabad,"PKR 1,950,000",httpswww.pakwheels.comused-carstoyota-passo-2006-for-sale-in-islamabad-10113428
Toyota Yaris Hatchback 2021 for sale in Islamabad,NA,Automatic,"85,000",2021,Islamabad,"PKR 4,550,000",httpswww.pakwheels.comused-carstoyota-yaris-hatchback-2021-for-sale-in-islamabad-10113383
Toyota Prius 2017 for sale in Islamabad,NA,Automatic,"129,500",2017,Islamabad,"PKR 6,350,000",httpswww.pakwheels.comused-carstoyota-prius-2017-for-sale-in-islamabad-10112934
Toyota Corolla 2005 for sale in Islamabad,NA,Manual,"12,345",2005,Islamabad,"PKR 1,875,000",httpswww.pakwheels.comused-carstoyota-corolla-2005-for-sale-in-islamabad-10110893
Toyota Land Cruiser 1984 for sale in Islamabad,NA,Manual,"200,000",1984,Islamabad,"PKR 2,500,000",httpswww.pakwheels.comused-carstoyota-land-cruiser-1984-for-sale-in-islamabad-10112952
Toyota Raize 2020 for sale in Islamabad,NA,Automatic,"37,000",2020,Islamabad,"PKR 5,400,000",httpswww.pakwheels.comused-carstoyota-raize-2020-for-sale-in-islamabad-10112888
Toyota Corolla 2022 for sale in Islamabad,NA,Automatic,"52,000",2022,Islamabad,"PKR 6,950,000",httpswww.pakwheels.comused-carstoyota-corolla-2022-for-sale-in-islamabad-10112459
Toyota Corolla Cross 2024 for sale in Islamabad,NA,Automatic,"11,982",2024,Islamabad,"PKR 9,350,000",httpswww.pakwheels.comused-carstoyota-corolla-cross-2024-for-sale-in-islamabad-10112474
Toyota C-HR 2018 for sale in Islamabad,NA,Automatic,"141,480",2018,Islamabad,"PKR 7,750,000",httpswww.pakwheels.comused-carstoyota-c-hr-2018-for-sale-in-islamabad-10112467
Toyota Corolla 2011 for sale in Islamabad,NA,Manual,"233,000",2011,Islamabad,"PKR 2,610,000",httpswww.pakwheels.comused-carstoyota-corolla-2011-for-sale-in-islamabad-10112224
Toyota Vitz 2017 for sale in Islamabad,NA,Automatic,"100,000",2017,Islamabad,"PKR 3,100,000",httpswww.pakwheels.comused-carstoyota-vitz-2017-for-sale-in-islamabad-10112228
Toyota Land Cruiser 1982 for sale in Islamabad,NA,Manual,"70,000",1982,Islamabad,"PKR 4,499,999",httpswww.pakwheels.comused-carstoyota-land-cruiser-1982-for-sale-in-islamabad-10112214
Toyota Corolla 2001 for sale in Islamabad,NA,Manual,"300,000",2001,Islamabad,"PKR 1,630,000",httpswww.pakwheels.comused-carstoyota-corolla-2001-for-sale-in-islamabad-10112161
Toyota Corolla 2005 for sale in Islamabad,NA,Manual,"123,454",2005,Islamabad,"PKR 1,750,000",httpswww.pakwheels.comused-carstoyota-corolla-2005-for-sale-in-islamabad-10088346
Toyota Hilux 2022 for sale in Islamabad,NA,Automatic,"42,000",2022,Islamabad,"PKR 13,200,000",httpswww.pakwheels.comused-carstoyota-hilux-2022-for-sale-in-islamabad-10111686
Toyota Premio 2006 for sale in Islamabad,NA,Automatic,"115,252",2006,Islamabad,"PKR 3,300,000",httpswww.pakwheels.comused-carstoyota-premio-2006-for-sale-in-islamabad-10079925
